#FORMAT=WebAnno TSV 3.3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.chunk.Chunk|chunkValue


#Text=Сколько всего о тебе говорят, Только всё это напрасно, Где снегопад, ну а где звездопад, Сам я смогу разобраться.
4-17	418-420	не	принятие[9]	
4-18	421-426	ангел	принятие[9]	
4-19	427-429	ты	принятие[9]	
4-20	429-430	,	принятие[9]	
4-21	431-434	мне	принятие[9]	
4-22	435-438	это	принятие[9]	
4-23	439-442	всё	принятие[9]	
4-24	443-448	равно	принятие[9]	
4-25	448-449	,	_	
4-26	450-454	Ведь	восхищение[10]	
4-27	455-458	для	восхищение[10]	
4-28	459-463	меня	восхищение[10]	
4-29	464-469	сошла	восхищение[10]	
4-30	470-472	ты	восхищение[10]	
4-31	473-474	с	восхищение[10]	
4-32	475-480	небес	восхищение[10]	
4-33	480-481	.	_	

#Text=Смотришь ты в зеркало или в окно, Волосы вьются по ветру, Даже не знаю, за что мне дано Счастье увидеть всё это.
5-1	482-490	Смотришь	_	
5-2	491-493	ты	_	
5-3	494-495	в	_	
5-4	496-503	зеркало	_	
5-5	504-507	или	_	
5-6	508-509	в	_	
5-7	510-514	окно	_	
5-8	514-515	,	_	
5-9	516-522	Волосы	_	
5-10	523-529	вьются	_	
5-11	530-532	по	_	
5-12	533-538	ветру	_	
5-13	538-539	,	_	
5-14	540-544	Даже	_	
5-15	545-547	не	_	
5-16	548-552	знаю	_	
5-17	552-553	,	_	
5-18	554-556	за	восторг[11]	
5-19	557-560	что	восторг[11]	
5-20	561-564	мне	восторг[11]	
5-21	565-569	дано	восторг[11]	
5-22	570-577	Счастье	восторг[11]	
5-23	578-585	увидеть	восторг[11]	
5-24	586-589	всё	восторг[11]	
5-25	590-593	это	восторг[11]	
5-26	593-594	.	_	
