#FORMAT=WebAnno TSV 3.3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=webanno.custom.GuitarEntity|bridge_type|component_id|control_type|guitar_id|pickup_type|position|value
#T_SP=webanno.custom.Paragraph|kind
#T_RL=webanno.custom.HasPart|value|BT_webanno.custom.GuitarEntity


#Text=Fender Noventa Stratocaster
#Text=
#Text=Fender Noventa Stratocaster отличается от привычной конфигурации Stratocaster двумя крупными синглами типа P-90 и фиксированным бриджем.
3-1	251-253	На	*	ADP	_	_	_	_	_	_	_	body[9]	_	_	
3-2	254-264	фотографии	*	NOUN	_	_	_	_	_	_	_	body[9]	_	_	
3-3	265-274	различимы	*	ADJ	_	_	_	_	_	_	_	body[9]	_	_	
3-4	275-278	оба	*	NUM	*[5]	GTR007\_PICKUP\_group\_all[5]	*[5]	*[5]	p90[5]	unknown[5]	PICKUP[5]	body[9]	HAS\_PART	1-4[2_5]	
3-5	279-293	звукоснимателя	*	NOUN	*[5]	GTR007\_PICKUP\_group\_all[5]	*[5]	*[5]	p90[5]	unknown[5]	PICKUP[5]	body[9]	_	_	
3-6	293-294	,	*	PUNCT	_	_	_	_	_	_	_	body[9]	_	_	
3-7	295-300	бридж	*	NOUN	fixed	GTR007\_BRIDGE\_01	*	*	*	*	BRIDGE	body[9]	HAS\_PART	1-4[2_0]	
3-8	300-301	,	*	PUNCT	_	_	_	_	_	_	_	body[9]	_	_	
3-9	302-305	две	*	NUM	*[6]	GTR007\_CONTROL\_group\_knobs[6]	unknown[6]	*[6]	*[6]	*[6]	CONTROL[6]	body[9]	HAS\_PART	1-4[2_6]	
3-10	306-311	ручки	*	NOUN	*[6]	GTR007\_CONTROL\_group\_knobs[6]	unknown[6]	*[6]	*[6]	*[6]	CONTROL[6]	body[9]	_	_	
3-11	312-322	управления	*	NOUN	*[6]	GTR007\_CONTROL\_group\_knobs[6]	unknown[6]	*[6]	*[6]	*[6]	CONTROL[6]	body[9]	_	_	
3-12	323-324	и	*	CCONJ	_	_	_	_	_	_	_	body[9]	_	_	
3-13	325-338	переключатель	*	NOUN	*	GTR007\_CONTROL\_01	selector	*	*	*	CONTROL	body[9]	HAS\_PART	1-4[2_0]	
3-14	338-339	.	*	PUNCT	_	_	_	_	_	_	_	body[9]	_	_	

#Text=Эту модель нельзя смешивать с другими инструментами серии Noventa: у Telecaster и Jazzmaster другое количество датчиков.
4-1	340-343	Эту	*	DET	_	_	_	_	_	_	_	body[9]	_	_	
4-2	344-350	модель	*	NOUN	_	_	_	_	_	_	_	body[9]	_	_	
4-3	351-357	нельзя	*	ADV	_	_	_	_	_	_	_	body[9]	_	_	
4-4	358-367	смешивать	*	VERB	_	_	_	_	_	_	_	body[9]	_	_	
4-5	368-369	с	*	ADP	_	_	_	_	_	_	_	body[9]	_	_	
4-6	370-377	другими	*	ADJ	_	_	_	_	_	_	_	body[9]	_	_	
4-7	378-391	инструментами	*	NOUN	_	_	_	_	_	_	_	body[9]	_	_	
4-8	392-397	серии	*	NOUN	_	_	_	_	_	_	_	body[9]	_	_	
4-9	398-405	Noventa	*	PROPN	_	_	_	_	_	_	_	body[9]	_	_	
4-10	405-406	:	*	PUNCT	_	_	_	_	_	_	_	body[9]	_	_	
4-11	407-408	у	*	ADP	_	_	_	_	_	_	_	body[9]	_	_	
4-12	409-419	Telecaster	*	PROPN	_	_	_	_	_	_	_	body[9]	_	_	
4-13	420-421	и	*	CCONJ	_	_	_	_	_	_	_	body[9]	_	_	
4-14	422-432	Jazzmaster	*	PROPN	_	_	_	_	_	_	_	body[9]	_	_	
4-15	433-439	другое	*	ADJ	_	_	_	_	_	_	_	body[9]	_	_	
4-16	440-450	количество	*	NOUN	_	_	_	_	_	_	_	body[9]	_	_	
4-17	451-459	датчиков	*	NOUN	_	_	_	_	_	_	_	body[9]	_	_	
4-18	459-460	.	*	PUNCT	_	_	_	_	_	_	_	body[9]	_	_	

#Text=Аудиопример записан через усилитель Sound City SC30.
5-1	462-473	Аудиопример	*	NOUN	_	_	_	_	_	_	_	body[10]	_	_	
5-2	474-481	записан	*	VERB	_	_	_	_	_	_	_	body[10]	_	_	
5-3	482-487	через	*	ADP	_	_	_	_	_	_	_	body[10]	_	_	
5-4	488-497	усилитель	*	NOUN	_	_	_	_	_	_	_	body[10]	_	_	
5-5	498-503	Sound	*	PROPN	_	_	_	_	_	_	_	body[10]	_	_	
5-6	504-508	City	*	PROPN	_	_	_	_	_	_	_	body[10]	_	_	
5-7	509-513	SC30	*	PROPN	_	_	_	_	_	_	_	body[10]	_	_	
5-8	513-514	.	*	PUNCT	_	_	_	_	_	_	_	body[10]	_	_	

#Text=Для съёма звука использовался ленточный микрофон Royer R-121, далее сигнал поступал в Audient iD44 и GarageBand.
6-1	515-518	Для	*	ADP	_	_	_	_	_	_	_	body[10]	_	_	
6-2	519-524	съёма	*	NOUN	_	_	_	_	_	_	_	body[10]	_	_	
6-3	525-530	звука	*	NOUN	_	_	_	_	_	_	_	body[10]	_	_	
6-4	531-544	использовался	*	VERB	_	_	_	_	_	_	_	body[10]	_	_	
6-5	545-554	ленточный	*	ADJ	_	_	_	_	_	_	_	body[10]	_	_	
6-6	555-563	микрофон	*	NOUN	_	_	_	_	_	_	_	body[10]	_	_	
6-7	564-569	Royer	*	PROPN	_	_	_	_	_	_	_	body[10]	_	_	
6-8	570-571	R	*	PROPN	_	_	_	_	_	_	_	body[10]	_	_	
6-9	571-572	-	*	PUNCT	_	_	_	_	_	_	_	body[10]	_	_	
6-10	572-575	121	*	NUM	_	_	_	_	_	_	_	body[10]	_	_	
6-11	575-576	,	*	PUNCT	_	_	_	_	_	_	_	body[10]	_	_	
6-12	577-582	далее	*	ADV	_	_	_	_	_	_	_	body[10]	_	_	
6-13	583-589	сигнал	*	NOUN	_	_	_	_	_	_	_	body[10]	_	_	
6-14	590-598	поступал	*	VERB	_	_	_	_	_	_	_	body[10]	_	_	
6-15	599-600	в	*	ADP	_	_	_	_	_	_	_	body[10]	_	_	
6-16	601-608	Audient	*	PROPN	_	_	_	_	_	_	_	body[10]	_	_	
6-17	609-613	iD44	*	PROPN	_	_	_	_	_	_	_	body[10]	_	_	
6-18	614-615	и	*	CCONJ	_	_	_	_	_	_	_	body[10]	_	_	
6-19	616-626	GarageBand	*	PROPN	_	_	_	_	_	_	_	body[10]	_	_	
6-20	626-627	.	*	PUNCT	_	_	_	_	_	_	_	body[10]	_	_	

#Text=В подписи указано отсутствие эквализации, компрессии и эффектов в программе записи.
7-1	628-629	В	*	ADP	_	_	_	_	_	_	_	body[10]	_	_	
7-2	630-637	подписи	*	NOUN	_	_	_	_	_	_	_	body[10]	_	_	
7-3	638-645	указано	*	VERB	_	_	_	_	_	_	_	body[10]	_	_	
7-4	646-656	отсутствие	*	NOUN	_	_	_	_	_	_	_	body[10]	_	_	
7-5	657-668	эквализации	*	NOUN	_	_	_	_	_	_	_	body[10]	_	_	
7-6	668-669	,	*	PUNCT	_	_	_	_	_	_	_	body[10]	_	_	
7-7	670-680	компрессии	*	NOUN	_	_	_	_	_	_	_	body[10]	_	_	
7-8	681-682	и	*	CCONJ	_	_	_	_	_	_	_	body[10]	_	_	
7-9	683-691	эффектов	*	NOUN	_	_	_	_	_	_	_	body[10]	_	_	
7-10	692-693	в	*	ADP	_	_	_	_	_	_	_	body[10]	_	_	
7-11	694-703	программе	*	NOUN	_	_	_	_	_	_	_	body[10]	_	_	
7-12	704-710	записи	*	NOUN	_	_	_	_	_	_	_	body[10]	_	_	
7-13	710-711	.	*	PUNCT	_	_	_	_	_	_	_	body[10]	_	_	

#Text=Последовательность переключения датчиков по времени не приведена.
8-1	712-730	Последовательность	*	NOUN	_	_	_	_	_	_	_	body[10]	_	_	
8-2	731-743	переключения	*	NOUN	_	_	_	_	_	_	_	body[10]	_	_	
8-3	744-752	датчиков	*	NOUN	*	GTR007\_PICKUP\_group\_all	*	*	p90	unknown	PICKUP	body[10]	HAS\_PART	1-4[2_0]	
8-4	753-755	по	*	ADP	_	_	_	_	_	_	_	body[10]	_	_	
8-5	756-763	времени	*	NOUN	_	_	_	_	_	_	_	body[10]	_	_	
8-6	764-766	не	*	PART	_	_	_	_	_	_	_	body[10]	_	_	
8-7	767-776	приведена	*	VERB	_	_	_	_	_	_	_	body[10]	_	_	
8-8	776-777	.	*	PUNCT	_	_	_	_	_	_	_	body[10]	_	_	

#Text=Поэтому аудио можно связать с гитарой целиком, а назначать каждому интервалу конкретный звукосниматель без дополнительных оснований нельзя.
9-1	778-785	Поэтому	*	ADV	_	_	_	_	_	_	_	body[10]	_	_	
9-2	786-791	аудио	*	NOUN	_	_	_	_	_	_	_	body[10]	_	_	
9-3	792-797	можно	*	ADV	_	_	_	_	_	_	_	body[10]	_	_	
9-4	798-805	связать	*	VERB	_	_	_	_	_	_	_	body[10]	_	_	
9-5	806-807	с	*	ADP	_	_	_	_	_	_	_	body[10]	_	_	
9-6	808-815	гитарой	*	NOUN	_	_	_	_	_	_	_	body[10]	_	_	
9-7	816-823	целиком	*	ADV	_	_	_	_	_	_	_	body[10]	_	_	
9-8	823-824	,	*	PUNCT	_	_	_	_	_	_	_	body[10]	_	_	
9-9	825-826	а	*	CCONJ	_	_	_	_	_	_	_	body[10]	_	_	
9-10	827-836	назначать	*	VERB	_	_	_	_	_	_	_	body[10]	_	_	
9-11	837-844	каждому	*	DET	_	_	_	_	_	_	_	body[10]	_	_	
9-12	845-854	интервалу	*	NOUN	_	_	_	_	_	_	_	body[10]	_	_	
9-13	855-865	конкретный	*	ADJ	_	_	_	_	_	_	_	body[10]	_	_	
9-14	866-880	звукосниматель	*	NOUN	_	_	_	_	_	_	_	body[10]	_	_	
9-15	881-884	без	*	ADP	_	_	_	_	_	_	_	body[10]	_	_	
9-16	885-899	дополнительных	*	ADJ	_	_	_	_	_	_	_	body[10]	_	_	
9-17	900-909	оснований	*	NOUN	_	_	_	_	_	_	_	body[10]	_	_	
9-18	910-916	нельзя	*	ADV	_	_	_	_	_	_	_	body[10]	_	_	
9-19	916-917	.	*	PUNCT	_	_	_	_	_	_	_	body[10]	_	_	

#Text=Автор обзора описывает характер разных позиций и работу регулятора тембра; такие оценки относятся к впечатлению автора, а не к результатам измерения записи.
10-1	918-923	Автор	*	NOUN	_	_	_	_	_	_	_	body[10]	_	_	
10-2	924-930	обзора	*	NOUN	_	_	_	_	_	_	_	body[10]	_	_	
10-3	931-940	описывает	*	VERB	_	_	_	_	_	_	_	body[10]	_	_	
10-4	941-949	характер	*	NOUN	_	_	_	_	_	_	_	body[10]	_	_	
10-5	950-956	разных	*	ADJ	_	_	_	_	_	_	_	body[10]	_	_	
10-6	957-964	позиций	*	NOUN	_	_	_	_	_	_	_	body[10]	_	_	
10-7	965-966	и	*	CCONJ	_	_	_	_	_	_	_	body[10]	_	_	
10-8	967-973	работу	*	NOUN	_	_	_	_	_	_	_	body[10]	_	_	
10-9	974-984	регулятора	*	NOUN	*[7]	GTR007\_CONTROL\_02[7]	tone[7]	*[7]	*[7]	*[7]	CONTROL[7]	body[10]	HAS\_PART	1-4[2_7]	
10-10	985-991	тембра	*	NOUN	*[7]	GTR007\_CONTROL\_02[7]	tone[7]	*[7]	*[7]	*[7]	CONTROL[7]	body[10]	_	_	
10-11	991-992	;	*	PUNCT	_	_	_	_	_	_	_	body[10]	_	_	
10-12	993-998	такие	*	DET	_	_	_	_	_	_	_	body[10]	_	_	
10-13	999-1005	оценки	*	NOUN	_	_	_	_	_	_	_	body[10]	_	_	
10-14	1006-1015	относятся	*	VERB	_	_	_	_	_	_	_	body[10]	_	_	
10-15	1016-1017	к	*	ADP	_	_	_	_	_	_	_	body[10]	_	_	
10-16	1018-1029	впечатлению	*	NOUN	_	_	_	_	_	_	_	body[10]	_	_	
10-17	1030-1036	автора	*	NOUN	_	_	_	_	_	_	_	body[10]	_	_	
10-18	1036-1037	,	*	PUNCT	_	_	_	_	_	_	_	body[10]	_	_	
10-19	1038-1039	а	*	CCONJ	_	_	_	_	_	_	_	body[10]	_	_	
10-20	1040-1042	не	*	PART	_	_	_	_	_	_	_	body[10]	_	_	
10-21	1043-1044	к	*	ADP	_	_	_	_	_	_	_	body[10]	_	_	
10-22	1045-1056	результатам	*	NOUN	_	_	_	_	_	_	_	body[10]	_	_	
10-23	1057-1066	измерения	*	NOUN	_	_	_	_	_	_	_	body[10]	_	_	
10-24	1067-1073	записи	*	NOUN	_	_	_	_	_	_	_	body[10]	_	_	
10-25	1073-1074	.	*	PUNCT	_	_	_	_	_	_	_	body[10]	_	_	
