#FORMAT=WebAnno TSV 3.3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=webanno.custom.GuitarEntity|bridge_type|component_id|control_type|guitar_id|pickup_type|position|value
#T_SP=webanno.custom.Paragraph|kind
#T_RL=webanno.custom.HasPart|value|BT_webanno.custom.GuitarEntity


#Text=Squier Paranormal Super-Sonic
#Text=
#Text=Squier Paranormal Super-Sonic имеет компактный корпус необычной формы и два хамбакера.
2-3	132-144	представлена	*	VERB	_	_	_	_	_	_	_	body[9]	_	_	
2-4	145-152	голубая	*	ADJ	_	_	_	_	_	_	_	body[9]	_	_	
2-5	153-159	версия	*	NOUN	_	_	_	_	_	_	_	body[9]	_	_	
2-6	160-161	с	*	ADP	_	_	_	_	_	_	_	body[9]	_	_	
2-7	162-171	блестящей	*	ADJ	_	_	_	_	_	_	_	body[9]	_	_	
2-8	172-180	отделкой	*	NOUN	_	_	_	_	_	_	_	body[9]	_	_	
2-9	180-181	.	*	PUNCT	_	_	_	_	_	_	_	body[9]	_	_	

#Text=Видны звукосниматели с открытыми катушками, бридж с вибрато, переключатель и две ручки.
3-1	182-187	Видны	*	ADJ	_	_	_	_	_	_	_	body[9]	_	_	
3-2	188-202	звукосниматели	*	NOUN	*	GTR009\_PICKUP\_group\_all	*	*	humbucker	unknown	PICKUP	body[9]	HAS\_PART	1-4[2_0]	
3-3	203-204	с	*	ADP	_	_	_	_	_	_	_	body[9]	_	_	
3-4	205-214	открытыми	*	ADJ	_	_	_	_	_	_	_	body[9]	_	_	
3-5	215-224	катушками	*	NOUN	_	_	_	_	_	_	_	body[9]	_	_	
3-6	224-225	,	*	PUNCT	_	_	_	_	_	_	_	body[9]	_	_	
3-7	226-231	бридж	*	NOUN	vibrato[4]	GTR009\_BRIDGE\_01[4]	*[4]	*[4]	*[4]	*[4]	BRIDGE[4]	body[9]	HAS\_PART	1-4[2_4]	
3-8	232-233	с	*	ADP	vibrato[4]	GTR009\_BRIDGE\_01[4]	*[4]	*[4]	*[4]	*[4]	BRIDGE[4]	body[9]	_	_	
3-9	234-241	вибрато	*	NOUN	vibrato[4]	GTR009\_BRIDGE\_01[4]	*[4]	*[4]	*[4]	*[4]	BRIDGE[4]	body[9]	_	_	
3-10	241-242	,	*	PUNCT	_	_	_	_	_	_	_	body[9]	_	_	
3-11	243-256	переключатель	*	NOUN	*	GTR009\_CONTROL\_01	selector	*	*	*	CONTROL	body[9]	HAS\_PART	1-4[2_0]	
3-12	257-258	и	*	CCONJ	_	_	_	_	_	_	_	body[9]	_	_	
3-13	259-262	две	*	NUM	*[5]	GTR009\_CONTROL\_group\_volume[5]	volume[5]	*[5]	*[5]	*[5]	CONTROL[5]	body[9]	HAS\_PART	1-4[2_5]	
3-14	263-268	ручки	*	NOUN	*[5]	GTR009\_CONTROL\_group\_volume[5]	volume[5]	*[5]	*[5]	*[5]	CONTROL[5]	body[9]	_	_	
3-15	268-269	.	*	PUNCT	_	_	_	_	_	_	_	body[9]	_	_	

#Text=Обе ручки управляют громкостью; отдельного регулятора тембра в описанной схеме нет.
4-1	270-273	Обе	*	NUM	*[6]	GTR009\_CONTROL\_group\_volume[6]	volume[6]	*[6]	*[6]	*[6]	CONTROL[6]	body[9]	HAS\_PART	1-4[2_6]	
4-2	274-279	ручки	*	NOUN	*[6]	GTR009\_CONTROL\_group\_volume[6]	volume[6]	*[6]	*[6]	*[6]	CONTROL[6]	body[9]	_	_	
4-3	280-289	управляют	*	VERB	_	_	_	_	_	_	_	body[9]	_	_	
4-4	290-300	громкостью	*	NOUN	_	_	_	_	_	_	_	body[9]	_	_	
4-5	300-301	;	*	PUNCT	_	_	_	_	_	_	_	body[9]	_	_	
4-6	302-312	отдельного	*	ADJ	_	_	_	_	_	_	_	body[9]	_	_	
4-7	313-323	регулятора	*	NOUN	_	_	_	_	_	_	_	body[9]	_	_	
4-8	324-330	тембра	*	NOUN	_	_	_	_	_	_	_	body[9]	_	_	
4-9	331-332	в	*	ADP	_	_	_	_	_	_	_	body[9]	_	_	
4-10	333-342	описанной	*	VERB	_	_	_	_	_	_	_	body[9]	_	_	
4-11	343-348	схеме	*	NOUN	_	_	_	_	_	_	_	body[9]	_	_	
4-12	349-352	нет	*	VERB	_	_	_	_	_	_	_	body[9]	_	_	
4-13	352-353	.	*	PUNCT	_	_	_	_	_	_	_	body[9]	_	_	

#Text=Поэтому надпись о настройках тембра в пояснении к аудио требует осторожной интерпретации.
5-1	354-361	Поэтому	*	ADV	_	_	_	_	_	_	_	body[9]	_	_	
5-2	362-369	надпись	*	NOUN	_	_	_	_	_	_	_	body[9]	_	_	
5-3	370-371	о	*	ADP	_	_	_	_	_	_	_	body[9]	_	_	
5-4	372-382	настройках	*	NOUN	_	_	_	_	_	_	_	body[9]	_	_	
5-5	383-389	тембра	*	NOUN	_	_	_	_	_	_	_	body[9]	_	_	
5-6	390-391	в	*	ADP	_	_	_	_	_	_	_	body[9]	_	_	
5-7	392-401	пояснении	*	NOUN	_	_	_	_	_	_	_	body[9]	_	_	
5-8	402-403	к	*	ADP	_	_	_	_	_	_	_	body[9]	_	_	
5-9	404-409	аудио	*	NOUN	_	_	_	_	_	_	_	body[9]	_	_	
5-10	410-417	требует	*	VERB	_	_	_	_	_	_	_	body[9]	_	_	
5-11	418-428	осторожной	*	ADJ	_	_	_	_	_	_	_	body[9]	_	_	
5-12	429-442	интерпретации	*	NOUN	_	_	_	_	_	_	_	body[9]	_	_	
5-13	442-443	.	*	PUNCT	_	_	_	_	_	_	_	body[9]	_	_	

#Text=Для записи использованы ревербератор TC Hall Of Fame, Fender Tremolux и Universal Audio OX с эмуляцией кабинета tweed Deluxe.
6-1	445-448	Для	*	ADP	_	_	_	_	_	_	_	body[10]	_	_	
6-2	449-455	записи	*	NOUN	_	_	_	_	_	_	_	body[10]	_	_	
6-3	456-468	использованы	*	VERB	_	_	_	_	_	_	_	body[10]	_	_	
6-4	469-481	ревербератор	*	NOUN	_	_	_	_	_	_	_	body[10]	_	_	
6-5	482-484	TC	*	PROPN	_	_	_	_	_	_	_	body[10]	_	_	
6-6	485-489	Hall	*	PROPN	_	_	_	_	_	_	_	body[10]	_	_	
6-7	490-492	Of	*	ADP	_	_	_	_	_	_	_	body[10]	_	_	
6-8	493-497	Fame	*	PROPN	_	_	_	_	_	_	_	body[10]	_	_	
6-9	497-498	,	*	PUNCT	_	_	_	_	_	_	_	body[10]	_	_	
6-10	499-505	Fender	*	PROPN	_	_	_	_	_	_	_	body[10]	_	_	
6-11	506-514	Tremolux	*	PROPN	_	_	_	_	_	_	_	body[10]	_	_	
6-12	515-516	и	*	CCONJ	_	_	_	_	_	_	_	body[10]	_	_	
6-13	517-526	Universal	*	PROPN	_	_	_	_	_	_	_	body[10]	_	_	
6-14	527-532	Audio	*	PROPN	_	_	_	_	_	_	_	body[10]	_	_	
6-15	533-535	OX	*	PROPN	_	_	_	_	_	_	_	body[10]	_	_	
6-16	536-537	с	*	ADP	_	_	_	_	_	_	_	body[10]	_	_	
6-17	538-547	эмуляцией	*	NOUN	_	_	_	_	_	_	_	body[10]	_	_	
6-18	548-556	кабинета	*	NOUN	_	_	_	_	_	_	_	body[10]	_	_	
6-19	557-562	tweed	*	ADJ	_	_	_	_	_	_	_	body[10]	_	_	
6-20	563-569	Deluxe	*	PROPN	_	_	_	_	_	_	_	body[10]	_	_	
6-21	569-570	.	*	PUNCT	_	_	_	_	_	_	_	body[10]	_	_	

#Text=Согласно подписи, ритмическая партия исполняется на бриджевом датчике, а ведущая начинается с него и затем использует другие сочетания.
7-1	571-579	Согласно	*	ADP	_	_	_	_	_	_	_	body[10]	_	_	
7-2	580-587	подписи	*	NOUN	_	_	_	_	_	_	_	body[10]	_	_	
7-3	587-588	,	*	PUNCT	_	_	_	_	_	_	_	body[10]	_	_	
7-4	589-600	ритмическая	*	ADJ	_	_	_	_	_	_	_	body[10]	_	_	
7-5	601-607	партия	*	NOUN	_	_	_	_	_	_	_	body[10]	_	_	
7-6	608-619	исполняется	*	VERB	_	_	_	_	_	_	_	body[10]	_	_	
7-7	620-622	на	*	ADP	_	_	_	_	_	_	_	body[10]	_	_	
7-8	623-632	бриджевом	*	ADJ	*[7]	GTR009\_PICKUP\_bridge[7]	*[7]	*[7]	humbucker[7]	bridge[7]	PICKUP[7]	body[10]	HAS\_PART	1-4[2_7]	
7-9	633-640	датчике	*	NOUN	*[7]	GTR009\_PICKUP\_bridge[7]	*[7]	*[7]	humbucker[7]	bridge[7]	PICKUP[7]	body[10]	_	_	
7-10	640-641	,	*	PUNCT	_	_	_	_	_	_	_	body[10]	_	_	
7-11	642-643	а	*	CCONJ	_	_	_	_	_	_	_	body[10]	_	_	
7-12	644-651	ведущая	*	ADJ	_	_	_	_	_	_	_	body[10]	_	_	
7-13	652-662	начинается	*	VERB	_	_	_	_	_	_	_	body[10]	_	_	
7-14	663-664	с	*	ADP	_	_	_	_	_	_	_	body[10]	_	_	
7-15	665-669	него	*	PRON	_	_	_	_	_	_	_	body[10]	_	_	
7-16	670-671	и	*	CCONJ	_	_	_	_	_	_	_	body[10]	_	_	
7-17	672-677	затем	*	ADV	_	_	_	_	_	_	_	body[10]	_	_	
7-18	678-688	использует	*	VERB	_	_	_	_	_	_	_	body[10]	_	_	
7-19	689-695	другие	*	DET	_	_	_	_	_	_	_	body[10]	_	_	
7-20	696-705	сочетания	*	NOUN	_	_	_	_	_	_	_	body[10]	_	_	
7-21	705-706	.	*	PUNCT	_	_	_	_	_	_	_	body[10]	_	_	

#Text=В записи представлены разные партии, поэтому единый интервал нельзя автоматически приписать одному изолированному звукоснимателю.
8-1	707-708	В	*	ADP	_	_	_	_	_	_	_	body[10]	_	_	
8-2	709-715	записи	*	NOUN	_	_	_	_	_	_	_	body[10]	_	_	
8-3	716-728	представлены	*	VERB	_	_	_	_	_	_	_	body[10]	_	_	
8-4	729-735	разные	*	ADJ	_	_	_	_	_	_	_	body[10]	_	_	
8-5	736-742	партии	*	NOUN	_	_	_	_	_	_	_	body[10]	_	_	
8-6	742-743	,	*	PUNCT	_	_	_	_	_	_	_	body[10]	_	_	
8-7	744-751	поэтому	*	ADV	_	_	_	_	_	_	_	body[10]	_	_	
8-8	752-758	единый	*	ADJ	_	_	_	_	_	_	_	body[10]	_	_	
8-9	759-767	интервал	*	NOUN	_	_	_	_	_	_	_	body[10]	_	_	
8-10	768-774	нельзя	*	ADV	_	_	_	_	_	_	_	body[10]	_	_	
8-11	775-788	автоматически	*	ADV	_	_	_	_	_	_	_	body[10]	_	_	
8-12	789-798	приписать	*	VERB	_	_	_	_	_	_	_	body[10]	_	_	
8-13	799-805	одному	*	NUM	_	_	_	_	_	_	_	body[10]	_	_	
8-14	806-820	изолированному	*	VERB	_	_	_	_	_	_	_	body[10]	_	_	
8-15	821-835	звукоснимателю	*	NOUN	_	_	_	_	_	_	_	body[10]	_	_	
8-16	835-836	.	*	PUNCT	_	_	_	_	_	_	_	body[10]	_	_	

#Text=При аудиоразметке следует отмечать слышимые музыкальные фразы и наличие нескольких партий.
9-1	837-840	При	*	ADP	_	_	_	_	_	_	_	body[10]	_	_	
9-2	841-854	аудиоразметке	*	NOUN	_	_	_	_	_	_	_	body[10]	_	_	
9-3	855-862	следует	*	VERB	_	_	_	_	_	_	_	body[10]	_	_	
9-4	863-871	отмечать	*	VERB	_	_	_	_	_	_	_	body[10]	_	_	
9-5	872-880	слышимые	*	ADJ	_	_	_	_	_	_	_	body[10]	_	_	
9-6	881-892	музыкальные	*	ADJ	_	_	_	_	_	_	_	body[10]	_	_	
9-7	893-898	фразы	*	NOUN	_	_	_	_	_	_	_	body[10]	_	_	
9-8	899-900	и	*	CCONJ	_	_	_	_	_	_	_	body[10]	_	_	
9-9	901-908	наличие	*	NOUN	_	_	_	_	_	_	_	body[10]	_	_	
9-10	909-919	нескольких	*	NUM	_	_	_	_	_	_	_	body[10]	_	_	
9-11	920-926	партий	*	NOUN	_	_	_	_	_	_	_	body[10]	_	_	
9-12	926-927	.	*	PUNCT	_	_	_	_	_	_	_	body[10]	_	_	

#Text=Конкретная настройка допускается только там, где её подтверждает источник.
10-1	928-938	Конкретная	*	ADJ	_	_	_	_	_	_	_	body[10]	_	_	
10-2	939-948	настройка	*	NOUN	_	_	_	_	_	_	_	body[10]	_	_	
10-3	949-960	допускается	*	VERB	_	_	_	_	_	_	_	body[10]	_	_	
10-4	961-967	только	*	PART	_	_	_	_	_	_	_	body[10]	_	_	
10-5	968-971	там	*	ADV	_	_	_	_	_	_	_	body[10]	_	_	
10-6	971-972	,	*	PUNCT	_	_	_	_	_	_	_	body[10]	_	_	
10-7	973-976	где	*	ADV	_	_	_	_	_	_	_	body[10]	_	_	
10-8	977-979	её	*	PRON	_	_	_	_	_	_	_	body[10]	_	_	
10-9	980-992	подтверждает	*	VERB	_	_	_	_	_	_	_	body[10]	_	_	
10-10	993-1001	источник	*	NOUN	_	_	_	_	_	_	_	body[10]	_	_	
10-11	1001-1002	.	*	PUNCT	_	_	_	_	_	_	_	body[10]	_	_	

#Text=Материал пригоден для связи демонстрации с моделью, но ограничен для прямого сравнения отдельных датчиков.
11-1	1003-1011	Материал	*	NOUN	_	_	_	_	_	_	_	body[10]	_	_	
11-2	1012-1020	пригоден	*	ADJ	_	_	_	_	_	_	_	body[10]	_	_	
11-3	1021-1024	для	*	ADP	_	_	_	_	_	_	_	body[10]	_	_	
11-4	1025-1030	связи	*	NOUN	_	_	_	_	_	_	_	body[10]	_	_	
11-5	1031-1043	демонстрации	*	NOUN	_	_	_	_	_	_	_	body[10]	_	_	
11-6	1044-1045	с	*	ADP	_	_	_	_	_	_	_	body[10]	_	_	
11-7	1046-1053	моделью	*	NOUN	_	_	_	_	_	_	_	body[10]	_	_	
11-8	1053-1054	,	*	PUNCT	_	_	_	_	_	_	_	body[10]	_	_	
11-9	1055-1057	но	*	CCONJ	_	_	_	_	_	_	_	body[10]	_	_	
11-10	1058-1067	ограничен	*	VERB	_	_	_	_	_	_	_	body[10]	_	_	
11-11	1068-1071	для	*	ADP	_	_	_	_	_	_	_	body[10]	_	_	
11-12	1072-1079	прямого	*	ADJ	_	_	_	_	_	_	_	body[10]	_	_	
11-13	1080-1089	сравнения	*	NOUN	_	_	_	_	_	_	_	body[10]	_	_	
11-14	1090-1099	отдельных	*	ADJ	_	_	_	_	_	_	_	body[10]	_	_	
11-15	1100-1108	датчиков	*	NOUN	_	_	_	_	_	_	_	body[10]	_	_	
11-16	1108-1109	.	*	PUNCT	_	_	_	_	_	_	_	body[10]	_	_	
