#FORMAT=WebAnno TSV 3.3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=webanno.custom.GuitarEntity|bridge_type|component_id|control_type|guitar_id|pickup_type|position|value
#T_SP=webanno.custom.Paragraph|kind
#T_RL=webanno.custom.HasPart|value|BT_webanno.custom.GuitarEntity


#Text=Reverend Flatroc Bigsby
#Text=
#Text=Reverend Flatroc Bigsby оснащена двумя звукоснимателями Retroblast.
6-4	405-412	деталей	*	NOUN	_	_	_	_	_	_	_	body[11]	_	_	
6-5	413-414	с	*	ADP	_	_	_	_	_	_	_	body[11]	_	_	
6-6	415-425	элементами	*	NOUN	_	_	_	_	_	_	_	body[11]	_	_	
6-7	426-432	других	*	ADJ	_	_	_	_	_	_	_	body[11]	_	_	
6-8	433-438	марок	*	NOUN	_	_	_	_	_	_	_	body[11]	_	_	
6-9	439-441	не	*	PART	_	_	_	_	_	_	_	body[11]	_	_	
6-10	442-450	означает	*	VERB	_	_	_	_	_	_	_	body[11]	_	_	
6-11	451-461	совпадения	*	NOUN	_	_	_	_	_	_	_	body[11]	_	_	
6-12	462-464	их	*	DET	_	_	_	_	_	_	_	body[11]	_	_	
6-13	465-475	устройства	*	NOUN	_	_	_	_	_	_	_	body[11]	_	_	
6-14	476-479	или	*	CCONJ	_	_	_	_	_	_	_	body[11]	_	_	
6-15	480-488	звучания	*	NOUN	_	_	_	_	_	_	_	body[11]	_	_	
6-16	488-489	.	*	PUNCT	_	_	_	_	_	_	_	body[11]	_	_	

#Text=В аудиодемонстрации Flatroc подключена к Electro-Harmonix Deluxe Memory Man и усилителю Fender Tremolux.
7-1	491-492	В	*	ADP	_	_	_	_	_	_	_	body[12]	_	_	
7-2	493-510	аудиодемонстрации	*	NOUN	_	_	_	_	_	_	_	body[12]	_	_	
7-3	511-518	Flatroc	*	PROPN	*	*	*	GTR008	*	*	GUITAR	body[12]	_	_	
7-4	519-529	подключена	*	VERB	_	_	_	_	_	_	_	body[12]	_	_	
7-5	530-531	к	*	ADP	_	_	_	_	_	_	_	body[12]	_	_	
7-6	532-548	Electro-Harmonix	*	PROPN	_	_	_	_	_	_	_	body[12]	_	_	
7-7	549-555	Deluxe	*	PROPN	_	_	_	_	_	_	_	body[12]	_	_	
7-8	556-562	Memory	*	PROPN	_	_	_	_	_	_	_	body[12]	_	_	
7-9	563-566	Man	*	PROPN	_	_	_	_	_	_	_	body[12]	_	_	
7-10	567-568	и	*	CCONJ	_	_	_	_	_	_	_	body[12]	_	_	
7-11	569-578	усилителю	*	NOUN	_	_	_	_	_	_	_	body[12]	_	_	
7-12	579-585	Fender	*	PROPN	_	_	_	_	_	_	_	body[12]	_	_	
7-13	586-594	Tremolux	*	PROPN	_	_	_	_	_	_	_	body[12]	_	_	
7-14	594-595	.	*	PUNCT	_	_	_	_	_	_	_	body[12]	_	_	

#Text=Запись выполнена с использованием Universal Audio Apollo и Luna.
8-1	596-602	Запись	*	NOUN	_	_	_	_	_	_	_	body[12]	_	_	
8-2	603-612	выполнена	*	VERB	_	_	_	_	_	_	_	body[12]	_	_	
8-3	613-614	с	*	ADP	_	_	_	_	_	_	_	body[12]	_	_	
8-4	615-629	использованием	*	NOUN	_	_	_	_	_	_	_	body[12]	_	_	
8-5	630-639	Universal	*	PROPN	_	_	_	_	_	_	_	body[12]	_	_	
8-6	640-645	Audio	*	PROPN	_	_	_	_	_	_	_	body[12]	_	_	
8-7	646-652	Apollo	*	PROPN	_	_	_	_	_	_	_	body[12]	_	_	
8-8	653-654	и	*	CCONJ	_	_	_	_	_	_	_	body[12]	_	_	
8-9	655-659	Luna	*	PROPN	_	_	_	_	_	_	_	body[12]	_	_	
8-10	659-660	.	*	PUNCT	_	_	_	_	_	_	_	body[12]	_	_	

#Text=Следовательно, в опубликованном сигнале присутствует влияние внешней обработки, и считать этот пример необработанным звуком гитары нельзя.
9-1	661-674	Следовательно	*	ADV	_	_	_	_	_	_	_	body[12]	_	_	
9-2	674-675	,	*	PUNCT	_	_	_	_	_	_	_	body[12]	_	_	
9-3	676-677	в	*	ADP	_	_	_	_	_	_	_	body[12]	_	_	
9-4	678-692	опубликованном	*	VERB	_	_	_	_	_	_	_	body[12]	_	_	
9-5	693-700	сигнале	*	NOUN	_	_	_	_	_	_	_	body[12]	_	_	
9-6	701-713	присутствует	*	VERB	_	_	_	_	_	_	_	body[12]	_	_	
9-7	714-721	влияние	*	NOUN	_	_	_	_	_	_	_	body[12]	_	_	
9-8	722-729	внешней	*	ADJ	_	_	_	_	_	_	_	body[12]	_	_	
9-9	730-739	обработки	*	NOUN	_	_	_	_	_	_	_	body[12]	_	_	
9-10	739-740	,	*	PUNCT	_	_	_	_	_	_	_	body[12]	_	_	
9-11	741-742	и	*	CCONJ	_	_	_	_	_	_	_	body[12]	_	_	
9-12	743-750	считать	*	VERB	_	_	_	_	_	_	_	body[12]	_	_	
9-13	751-755	этот	*	DET	_	_	_	_	_	_	_	body[12]	_	_	
9-14	756-762	пример	*	NOUN	_	_	_	_	_	_	_	body[12]	_	_	
9-15	763-777	необработанным	*	ADJ	_	_	_	_	_	_	_	body[12]	_	_	
9-16	778-784	звуком	*	NOUN	_	_	_	_	_	_	_	body[12]	_	_	
9-17	785-791	гитары	*	NOUN	_	_	_	_	_	_	_	body[12]	_	_	
9-18	792-798	нельзя	*	ADV	_	_	_	_	_	_	_	body[12]	_	_	
9-19	798-799	.	*	PUNCT	_	_	_	_	_	_	_	body[12]	_	_	

#Text=Автор не приводит временную карту переключения звукоснимателей.
10-1	800-805	Автор	*	NOUN	_	_	_	_	_	_	_	body[12]	_	_	
10-2	806-808	не	*	PART	_	_	_	_	_	_	_	body[12]	_	_	
10-3	809-817	приводит	*	VERB	_	_	_	_	_	_	_	body[12]	_	_	
10-4	818-827	временную	*	ADJ	_	_	_	_	_	_	_	body[12]	_	_	
10-5	828-833	карту	*	NOUN	_	_	_	_	_	_	_	body[12]	_	_	
10-6	834-846	переключения	*	NOUN	_	_	_	_	_	_	_	body[12]	_	_	
10-7	847-862	звукоснимателей	*	NOUN	*	GTR008\_PICKUP\_group\_all	*	*	humbucker	unknown	PICKUP	body[12]	HAS\_PART	7-3	
10-8	862-863	.	*	PUNCT	_	_	_	_	_	_	_	body[12]	_	_	

#Text=Для разметки доступны музыкальные фразы, звучащие интервалы и паузы; положение переключателя остаётся неизвестным.
11-1	864-867	Для	*	ADP	_	_	_	_	_	_	_	body[12]	_	_	
11-2	868-876	разметки	*	NOUN	_	_	_	_	_	_	_	body[12]	_	_	
11-3	877-885	доступны	*	ADJ	_	_	_	_	_	_	_	body[12]	_	_	
11-4	886-897	музыкальные	*	ADJ	_	_	_	_	_	_	_	body[12]	_	_	
11-5	898-903	фразы	*	NOUN	_	_	_	_	_	_	_	body[12]	_	_	
11-6	903-904	,	*	PUNCT	_	_	_	_	_	_	_	body[12]	_	_	
11-7	905-913	звучащие	*	VERB	_	_	_	_	_	_	_	body[12]	_	_	
11-8	914-923	интервалы	*	NOUN	_	_	_	_	_	_	_	body[12]	_	_	
11-9	924-925	и	*	CCONJ	_	_	_	_	_	_	_	body[12]	_	_	
11-10	926-931	паузы	*	NOUN	_	_	_	_	_	_	_	body[12]	_	_	
11-11	931-932	;	*	PUNCT	_	_	_	_	_	_	_	body[12]	_	_	
11-12	933-942	положение	*	NOUN	_	_	_	_	_	_	_	body[12]	_	_	
11-13	943-956	переключателя	*	NOUN	*	GTR008\_CONTROL\_02	selector	*	*	*	CONTROL	body[12]	HAS\_PART	7-3	
11-14	957-965	остаётся	*	VERB	_	_	_	_	_	_	_	body[12]	_	_	
11-15	966-977	неизвестным	*	ADJ	_	_	_	_	_	_	_	body[12]	_	_	
11-16	977-978	.	*	PUNCT	_	_	_	_	_	_	_	body[12]	_	_	

#Text=Связь с текстом и фотографией устанавливается по модели инструмента, названной в обзоре и подписи к записи.
12-1	979-984	Связь	*	NOUN	_	_	_	_	_	_	_	body[12]	_	_	
12-2	985-986	с	*	ADP	_	_	_	_	_	_	_	body[12]	_	_	
12-3	987-994	текстом	*	NOUN	_	_	_	_	_	_	_	body[12]	_	_	
12-4	995-996	и	*	CCONJ	_	_	_	_	_	_	_	body[12]	_	_	
12-5	997-1008	фотографией	*	NOUN	_	_	_	_	_	_	_	body[12]	_	_	
12-6	1009-1024	устанавливается	*	VERB	_	_	_	_	_	_	_	body[12]	_	_	
12-7	1025-1027	по	*	ADP	_	_	_	_	_	_	_	body[12]	_	_	
12-8	1028-1034	модели	*	NOUN	_	_	_	_	_	_	_	body[12]	_	_	
12-9	1035-1046	инструмента	*	NOUN	_	_	_	_	_	_	_	body[12]	_	_	
12-10	1046-1047	,	*	PUNCT	_	_	_	_	_	_	_	body[12]	_	_	
12-11	1048-1057	названной	*	VERB	_	_	_	_	_	_	_	body[12]	_	_	
12-12	1058-1059	в	*	ADP	_	_	_	_	_	_	_	body[12]	_	_	
12-13	1060-1066	обзоре	*	NOUN	_	_	_	_	_	_	_	body[12]	_	_	
12-14	1067-1068	и	*	CCONJ	_	_	_	_	_	_	_	body[12]	_	_	
12-15	1069-1076	подписи	*	NOUN	_	_	_	_	_	_	_	body[12]	_	_	
12-16	1077-1078	к	*	ADP	_	_	_	_	_	_	_	body[12]	_	_	
12-17	1079-1085	записи	*	NOUN	_	_	_	_	_	_	_	body[12]	_	_	
12-18	1085-1086	.	*	PUNCT	_	_	_	_	_	_	_	body[12]	_	_	
