#FORMAT=WebAnno TSV 3.3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=webanno.custom.GuitarEntity|bridge_type|component_id|control_type|guitar_id|pickup_type|position|value
#T_SP=webanno.custom.Paragraph|kind
#T_RL=webanno.custom.HasPart|value|BT_webanno.custom.GuitarEntity


#Text=Ernie Ball Music Man Dustin Kensrue Artist Series StingRay
#Text=
#Text=Ernie Ball Music Man Dustin Kensrue Artist Series StingRay в рассмотренной версии имеет отделку Satin TV Blonde.
8-20	700-703	Pro	*	PROPN	_	_	_	_	_	_	_	body[9]	_	_	
8-21	704-709	Tools	*	PROPN	_	_	_	_	_	_	_	body[9]	_	_	
8-22	709-710	.	*	PUNCT	_	_	_	_	_	_	_	body[9]	_	_	

#Text=По подписи автора с начала записи используется бриджевый звукосниматель, с шестнадцатой секунды — оба датчика, с тридцать четвёртой — нековый.
9-1	711-713	По	*	ADP	_	_	_	_	_	_	_	body[9]	_	_	
9-2	714-721	подписи	*	NOUN	_	_	_	_	_	_	_	body[9]	_	_	
9-3	722-728	автора	*	NOUN	_	_	_	_	_	_	_	body[9]	_	_	
9-4	729-730	с	*	ADP	_	_	_	_	_	_	_	body[9]	_	_	
9-5	731-737	начала	*	NOUN	_	_	_	_	_	_	_	body[9]	_	_	
9-6	738-744	записи	*	NOUN	_	_	_	_	_	_	_	body[9]	_	_	
9-7	745-757	используется	*	VERB	_	_	_	_	_	_	_	body[9]	_	_	
9-8	758-767	бриджевый	*	ADJ	*[5]	GTR004\_PICKUP\_bridge[5]	*[5]	*[5]	humbucker[5]	bridge[5]	PICKUP[5]	body[9]	HAS\_PART	1-10[2_5]	
9-9	768-782	звукосниматель	*	NOUN	*[5]	GTR004\_PICKUP\_bridge[5]	*[5]	*[5]	humbucker[5]	bridge[5]	PICKUP[5]	body[9]	_	_	
9-10	782-783	,	*	PUNCT	_	_	_	_	_	_	_	body[9]	_	_	
9-11	784-785	с	*	ADP	_	_	_	_	_	_	_	body[9]	_	_	
9-12	786-798	шестнадцатой	*	ADJ	_	_	_	_	_	_	_	body[9]	_	_	
9-13	799-806	секунды	*	NOUN	_	_	_	_	_	_	_	body[9]	_	_	
9-14	807-808	—	*	PUNCT	_	_	_	_	_	_	_	body[9]	_	_	
9-15	809-812	оба	*	NUM	*[6]	GTR004\_PICKUP\_group\_all[6]	*[6]	*[6]	unknown[6]	unknown[6]	PICKUP[6]	body[9]	HAS\_PART	1-10[2_6]	
9-16	813-820	датчика	*	NOUN	*[6]	GTR004\_PICKUP\_group\_all[6]	*[6]	*[6]	unknown[6]	unknown[6]	PICKUP[6]	body[9]	_	_	
9-17	820-821	,	*	PUNCT	_	_	_	_	_	_	_	body[9]	_	_	
9-18	822-823	с	*	ADP	_	_	_	_	_	_	_	body[9]	_	_	
9-19	824-832	тридцать	*	NUM	_	_	_	_	_	_	_	body[9]	_	_	
9-20	833-842	четвёртой	*	ADJ	_	_	_	_	_	_	_	body[9]	_	_	
9-21	843-844	—	*	PUNCT	_	_	_	_	_	_	_	body[9]	_	_	
9-22	845-852	нековый	*	ADJ	*	GTR004\_PICKUP\_neck	*	*	single\_coil	neck	PICKUP	body[9]	HAS\_PART	1-10[2_0]	
9-23	852-853	.	*	PUNCT	_	_	_	_	_	_	_	body[9]	_	_	

#Text=Эти отметки задают ориентиры для разметки, которые следует сверить с аудио.
10-1	854-857	Эти	*	DET	_	_	_	_	_	_	_	body[9]	_	_	
10-2	858-865	отметки	*	NOUN	_	_	_	_	_	_	_	body[9]	_	_	
10-3	866-872	задают	*	VERB	_	_	_	_	_	_	_	body[9]	_	_	
10-4	873-882	ориентиры	*	NOUN	_	_	_	_	_	_	_	body[9]	_	_	
10-5	883-886	для	*	ADP	_	_	_	_	_	_	_	body[9]	_	_	
10-6	887-895	разметки	*	NOUN	_	_	_	_	_	_	_	body[9]	_	_	
10-7	895-896	,	*	PUNCT	_	_	_	_	_	_	_	body[9]	_	_	
10-8	897-904	которые	*	PRON	_	_	_	_	_	_	_	body[9]	_	_	
10-9	905-912	следует	*	VERB	_	_	_	_	_	_	_	body[9]	_	_	
10-10	913-920	сверить	*	VERB	_	_	_	_	_	_	_	body[9]	_	_	
10-11	921-922	с	*	ADP	_	_	_	_	_	_	_	body[9]	_	_	
10-12	923-928	аудио	*	NOUN	_	_	_	_	_	_	_	body[9]	_	_	
10-13	928-929	.	*	PUNCT	_	_	_	_	_	_	_	body[9]	_	_	

#Text=Другой пример со стереовыходом и изменением высоты тона в данный корпус не включён.
11-1	930-936	Другой	*	ADJ	_	_	_	_	_	_	_	body[9]	_	_	
11-2	937-943	пример	*	NOUN	_	_	_	_	_	_	_	body[9]	_	_	
11-3	944-946	со	*	ADP	_	_	_	_	_	_	_	body[9]	_	_	
11-4	947-960	стереовыходом	*	NOUN	_	_	_	_	_	_	_	body[9]	_	_	
11-5	961-962	и	*	CCONJ	_	_	_	_	_	_	_	body[9]	_	_	
11-6	963-973	изменением	*	NOUN	_	_	_	_	_	_	_	body[9]	_	_	
11-7	974-980	высоты	*	NOUN	_	_	_	_	_	_	_	body[9]	_	_	
11-8	981-985	тона	*	NOUN	_	_	_	_	_	_	_	body[9]	_	_	
11-9	986-987	в	*	ADP	_	_	_	_	_	_	_	body[9]	_	_	
11-10	988-994	данный	*	ADJ	_	_	_	_	_	_	_	body[9]	_	_	
11-11	995-1001	корпус	*	NOUN	_	_	_	_	_	_	_	body[9]	_	_	
11-12	1002-1004	не	*	PART	_	_	_	_	_	_	_	body[9]	_	_	
11-13	1005-1012	включён	*	VERB	_	_	_	_	_	_	_	body[9]	_	_	
11-14	1012-1013	.	*	PUNCT	_	_	_	_	_	_	_	body[9]	_	_	
